Artist,Track Name,URL,Play Count
Mainstreet,"Champagne - song and lyrics by Orochi, PL Quest, BIN, Kizzy, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/5XhG8HGyxLrkJAASxLA463,14681316
Mainstreet,"Amor Eu Tô no Estúdio - song and lyrics by Orochi, MC GP, MC Ryan SP, Mainstreet, RUXN, Ribb | Spotify",https://open.spotify.com/intl-pt/track/6WgbUmH1yKA2YJ5NY2upOA,14863277
Mainstreet,"Contando Dinheiro - song and lyrics by Borges, Mainstreet, Kyan | Spotify",https://open.spotify.com/intl-pt/track/1jeg6gX21ljllOryvi9SJh,13226558
Mainstreet,"Arrasta Pra Cima - song and lyrics by Orochi, Ajaxx, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/4JsUjwvt5GKqqM3skZDUzE,13278304
Mainstreet,"Se O Mundo Acabasse Hoje - song and lyrics by Orochi, Borges, Ajaxx, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/4fmcMtoFinvk20rhiyWL91,13487076
Mainstreet,"Versace - song and lyrics by Orochi, Ajaxx, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/5rryOlcxbh700EuOa59waG,13347605
Mainstreet,"Todo Tímido - song and lyrics by BIN, Orochi, Mainstreet, Ajaxx | Spotify",https://open.spotify.com/intl-pt/track/6xs35sD9WnoShqmJXfOj27,12720423
Mainstreet,"Essa Daqui Vira Trend - song and lyrics by Oruam, MC Ryan SP, Murillo e LT no Beat, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/6gAD9BkdcEXM9X3ObuuWjC,12579927
Mainstreet,"Seu Lugar - song and lyrics by Borges, BIN, Mainstreet, Galdino, Ajaxx | Spotify",https://open.spotify.com/intl-pt/track/7xPuG4zgAHk0f0Dqkp2Yig,10741659
Mainstreet,"C Walk 2 - song and lyrics by Borges, BIN, Big Rush, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/0CeaAvEotqd1vxT25x2oQ2,10555959
Mainstreet,"Última Coisa - song and lyrics by Chefin, Vulgo FK, WIU, Mainstreet, Portugal No Beat, Neconbeat | Spotify",https://open.spotify.com/intl-pt/track/7LNOsASVhU3pO6WlmNjt26,8886348
Mainstreet,"O Tempo É Rápido Demais - song and lyrics by Borges, MC Cabelinho, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/2goeywqmRTcpC9Lnx7GdIN,8284717
Mainstreet,"Ímã - song and lyrics by Orochi, Ajaxx, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/16LiytjyS2luV5pD6qJxiU,7775465
Mainstreet,"Tropa do Flamengo - song and lyrics by Chefin, Mainstreet, LB Único | Spotify",https://open.spotify.com/intl-pt/track/6hSs4NAiWub47nULLBtUj1,10974643
Mainstreet,"Sodoma e Gomorra - song and lyrics by Borges, BK, Ajaxx, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/2Ptw1JNaLncVc6A9SnamMb,6562900
Mainstreet,"Fim de Nós 2 - song and lyrics by BIN, Azevedo, Mainstreet, Kizzy | Spotify",https://open.spotify.com/intl-pt/track/4PVDAebj5ADsLOBw1D9KbP,6283335
Mainstreet,"Primeira Dama - song and lyrics by Chefin, Mainstreet, Portugal No Beat, Neconbeat | Spotify",https://open.spotify.com/intl-pt/track/2UK3EhCjisvoPu0mAoGLP8,6082054
Mainstreet,"Vida Louca (Bruno Be & Breaking Beattz Remix) - song and lyrics by Mc Poze do Rodo, Bruno Be, Breaking Beattz, Neo Beats, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/2peC0lAzDeR90bgmgdhqWd,5491899
Mainstreet,"Só Ela - song and lyrics by BIN, Maquiny, Mainstreet, Ajaxx | Spotify",https://open.spotify.com/intl-pt/track/3J4FUI8Oz0K1NTwdsXjeOl,4288940
Mainstreet,"Vivência de Trap - song and lyrics by Orochi, Shenlong, Oruam, Feek, Mainstreet, Celo1st | Spotify",https://open.spotify.com/intl-pt/track/7n2jDh2CY0QKs70hw6Dvyu,4370166
Mainstreet,"Traidores - song and lyrics by Borges, Mainstreet, jess beats | Spotify",https://open.spotify.com/intl-pt/track/4NhVMeAFuBLKzEXQYp5yXx,3145707
Mainstreet,"20G - song and lyrics by Azevedo, BIN, Dallass, Ariel Donato, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/69Flz1PeHxdGW0trMUNjll,2911473
Mainstreet,"Conexão - song and lyrics by Chefin, Ajaxx, Tkd, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/0y7tbpW4aLlwV5PFvNbkL3,2873844
